,year,month,day,births,day_of_year,day_of_week,dt,t,s,spec_01_01,spec_02_14,spec_02_29,spec_04_01,spec_07_04,spec_10_31,spec_12_25,spec_12_26,spec_12_27,spec_12_28,spec_12_29,spec_12_30,spec_12_31,weekend
2063,1974,8,26,9556,239,1,1974-08-26,2064.0,237.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2064,1974,8,27,10075,240,2,1974-08-27,2065.0,238.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2065,1974,8,28,9599,241,3,1974-08-28,2066.0,239.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2066,1974,8,29,9544,242,4,1974-08-29,2067.0,240.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2067,1974,8,30,9780,243,5,1974-08-30,2068.0,241.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2068,1974,8,31,8537,244,6,1974-08-31,2069.0,242.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2069,1974,9,1,7909,245,7,1974-09-01,2070.0,243.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2070,1974,9,2,7969,246,1,1974-09-02,2071.0,244.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2071,1974,9,3,9471,247,2,1974-09-03,2072.0,245.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2072,1974,9,4,9980,248,3,1974-09-04,2073.0,246.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2073,1974,9,5,9581,249,4,1974-09-05,2074.0,247.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2074,1974,9,6,9727,250,5,1974-09-06,2075.0,248.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2075,1974,9,7,8550,251,6,1974-09-07,2076.0,249.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2076,1974,9,8,7889,252,7,1974-09-08,2077.0,250.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2077,1974,9,9,9796,253,1,1974-09-09,2078.0,251.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2078,1974,9,10,10074,254,2,1974-09-10,2079.0,252.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2079,1974,9,11,9797,255,3,1974-09-11,2080.0,253.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,1974,9,12,9832,256,4,1974-09-12,2081.0,254.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081,1974,9,13,9868,257,5,1974-09-13,2082.0,255.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082,1974,9,14,8869,258,6,1974-09-14,2083.0,256.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2083,1974,9,15,8266,259,7,1974-09-15,2084.0,257.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2084,1974,9,16,10050,260,1,1974-09-16,2085.0,258.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085,1974,9,17,10275,261,2,1974-09-17,2086.0,259.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086,1974,9,18,10033,262,3,1974-09-18,2087.0,260.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2087,1974,9,19,9982,263,4,1974-09-19,2088.0,261.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2088,1974,9,20,10324,264,5,1974-09-20,2089.0,262.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2089,1974,9,21,9004,265,6,1974-09-21,2090.0,263.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2090,1974,9,22,8622,266,7,1974-09-22,2091.0,264.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2091,1974,9,23,10137,267,1,1974-09-23,2092.0,265.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2092,1974,9,24,10375,268,2,1974-09-24,2093.0,266.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2093,1974,9,25,10043,269,3,1974-09-25,2094.0,267.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2094,1974,9,26,10129,270,4,1974-09-26,2095.0,268.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2095,1974,9,27,10288,271,5,1974-09-27,2096.0,269.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2096,1974,9,28,9243,272,6,1974-09-28,2097.0,270.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2097,1974,9,29,8585,273,7,1974-09-29,2098.0,271.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2098,1974,9,30,9975,274,1,1974-09-30,2099.0,272.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2099,1974,10,1,10264,275,2,1974-10-01,2100.0,273.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2100,1974,10,2,9895,276,3,1974-10-02,2101.0,274.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2101,1974,10,3,9767,277,4,1974-10-03,2102.0,275.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2102,1974,10,4,9842,278,5,1974-10-04,2103.0,276.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2103,1974,10,5,8693,279,6,1974-10-05,2104.0,277.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2104,1974,10,6,8092,280,7,1974-10-06,2105.0,278.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2105,1974,10,7,9756,281,1,1974-10-07,2106.0,279.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2106,1974,10,8,9808,282,2,1974-10-08,2107.0,280.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107,1974,10,9,9505,283,3,1974-10-09,2108.0,281.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2108,1974,10,10,9695,284,4,1974-10-10,2109.0,282.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2109,1974,10,11,9717,285,5,1974-10-11,2110.0,283.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2110,1974,10,12,8335,286,6,1974-10-12,2111.0,284.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2111,1974,10,13,7767,287,7,1974-10-13,2112.0,285.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2112,1974,10,14,9205,288,1,1974-10-14,2113.0,286.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2113,1974,10,15,9572,289,2,1974-10-15,2114.0,287.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2114,1974,10,16,9211,290,3,1974-10-16,2115.0,288.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2115,1974,10,17,9311,291,4,1974-10-17,2116.0,289.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2116,1974,10,18,9453,292,5,1974-10-18,2117.0,290.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2117,1974,10,19,8186,293,6,1974-10-19,2118.0,291.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2118,1974,10,20,7472,294,7,1974-10-20,2119.0,292.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2119,1974,10,21,9013,295,1,1974-10-21,2120.0,293.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2120,1974,10,22,9327,296,2,1974-10-22,2121.0,294.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2121,1974,10,23,8965,297,3,1974-10-23,2122.0,295.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2122,1974,10,24,8792,298,4,1974-10-24,2123.0,296.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2123,1974,10,25,9199,299,5,1974-10-25,2124.0,297.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2124,1974,10,26,8274,300,6,1974-10-26,2125.0,298.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2125,1974,10,27,7880,301,7,1974-10-27,2126.0,299.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2126,1974,10,28,8874,302,1,1974-10-28,2127.0,300.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2127,1974,10,29,9355,303,2,1974-10-29,2128.0,301.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2128,1974,10,30,9127,304,3,1974-10-30,2129.0,302.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2129,1974,10,31,8913,305,4,1974-10-31,2130.0,303.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2130,1974,11,1,9198,306,5,1974-11-01,2131.0,304.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2131,1974,11,2,8055,307,6,1974-11-02,2132.0,305.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2132,1974,11,3,7567,308,7,1974-11-03,2133.0,306.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2133,1974,11,4,8974,309,1,1974-11-04,2134.0,307.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2134,1974,11,5,9500,310,2,1974-11-05,2135.0,308.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2135,1974,11,6,9051,311,3,1974-11-06,2136.0,309.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2136,1974,11,7,8819,312,4,1974-11-07,2137.0,310.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2137,1974,11,8,8975,313,5,1974-11-08,2138.0,311.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2138,1974,11,9,7806,314,6,1974-11-09,2139.0,312.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2139,1974,11,10,7519,315,7,1974-11-10,2140.0,313.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2140,1974,11,11,9223,316,1,1974-11-11,2141.0,314.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2141,1974,11,12,9274,317,2,1974-11-12,2142.0,315.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2142,1974,11,13,8913,318,3,1974-11-13,2143.0,316.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2143,1974,11,14,9061,319,4,1974-11-14,2144.0,317.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2144,1974,11,15,9241,320,5,1974-11-15,2145.0,318.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2145,1974,11,16,7804,321,6,1974-11-16,2146.0,319.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2146,1974,11,17,7471,322,7,1974-11-17,2147.0,320.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2147,1974,11,18,9217,323,1,1974-11-18,2148.0,321.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2148,1974,11,19,9427,324,2,1974-11-19,2149.0,322.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2149,1974,11,20,9234,325,3,1974-11-20,2150.0,323.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2150,1974,11,21,9035,326,4,1974-11-21,2151.0,324.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2151,1974,11,22,9076,327,5,1974-11-22,2152.0,325.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2152,1974,11,23,8103,328,6,1974-11-23,2153.0,326.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2153,1974,11,24,7545,329,7,1974-11-24,2154.0,327.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2154,1974,11,25,8838,330,1,1974-11-25,2155.0,328.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2155,1974,11,26,9488,331,2,1974-11-26,2156.0,329.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,1974,11,27,9047,332,3,1974-11-27,2157.0,330.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2157,1974,11,28,7294,333,4,1974-11-28,2158.0,331.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158,1974,11,29,8424,334,5,1974-11-29,2159.0,332.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2159,1974,11,30,7727,335,6,1974-11-30,2160.0,333.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2160,1974,12,1,7569,336,7,1974-12-01,2161.0,334.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2161,1974,12,2,9259,337,1,1974-12-02,2162.0,335.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2162,1974,12,3,9539,338,2,1974-12-03,2163.0,336.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2163,1974,12,4,9072,339,3,1974-12-04,2164.0,337.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,1974,12,5,8935,340,4,1974-12-05,2165.0,338.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2165,1974,12,6,9043,341,5,1974-12-06,2166.0,339.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166,1974,12,7,7969,342,6,1974-12-07,2167.0,340.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2167,1974,12,8,7668,343,7,1974-12-08,2168.0,341.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2168,1974,12,9,8970,344,1,1974-12-09,2169.0,342.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2169,1974,12,10,9212,345,2,1974-12-10,2170.0,343.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2170,1974,12,11,9043,346,3,1974-12-11,2171.0,344.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2171,1974,12,12,9045,347,4,1974-12-12,2172.0,345.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
